id_lex	\ms	\dfr	\smr	\dfe	\sme	\dff	\smf	\sn	\src	\syn	\synor	\ant	\antor
920	2	притя́гивать		attract		attirer							
920	3	впра́вить	(вывих)			remboîter							
921	0	, ра́бство		unfreedom		, captivité (f)			GJ				
922	1	кости́стый	(кроме о ры́бе)			osseux	(excepté pour le poisson)						
922	2					mal pilé							
923	0	обезья́на	(вид)	drill-mangabey	(spec of monkey)	cercocèbe (m)	(espèce de singe, longueur sans queue: 65-70 cm; à corps allongé et svelte; museau assez long; dos horizontal, queue proportionnellement longue, coloration généralement terne et sans contraste, habite les forêts)						
924	1	длинноно́сый мангу́ст		long-snouted mongoose		mangouste (f) à long museau		Herpestes naso					
924	2			marsh mongoose		mangouste des marais	(trapue; pattes courtes, face courte; brun foncé uniforme; queue proportionnellement courte)	Atilax paludinosus	LJ				
924	3			dark mongoose		mangouste brune		Crossarchus obscurus	LJ				
925	0	, шнурки́	о́буви, оде́жды			, lacet	(des chaussures, d'habits)						
926	0	извине́ние				pardon (m)	(litt.: il a pris pardon)		SB				
927	1	антило́па ко́ба	(вид)	defassa waterbuck		cobe (m) defassa	(hauteur au garrot: 120 à 130 cm, poids: 160 à 270 kg, coloration générale brun rougeâtre à brun grisâtre, côtés de la face plus claires, museau plus foncé; longue raie sourcilière et extrémité du museau blanches, oreilles arrondies, larges et grandes, très poilues, blanches à l'intérieur, à extrémité noire; fesses blanc pur, cornes longues et lourdes)	Kobus defassa					
927	2			bongo		bongo		Boocercus euryceros	LJ				
928	0	альбино́с				albinos (m, f)							
929	0	гере́	(язык)			guéré (m)	(langue)						
931	0	вдова́		widow		veuve (f)							
932	0	па́лец ноги́	чел, жив, пт			, doigt (m) du pied			GA, GD				
933	0	ступня́		foot		pied (m)				gɛ̏n	-gɛn		
934	1	ступня́		foot		pied (m)			GA, GD	gɛ̏n	-gɛn		
934	2	подо́шва	ноги́			plante (f)			GA, KD				
935	0	подо́шва ноги́				semelle (f)			GA, GD				
936	1	колю́чка	(расте́ния)	thorn		épine (f)	(de plante)						
936	2					arête							
937	0					, épine	de plante						
938	1	, ступня́	(о челове́ке)	, foot		pied (m)			LJ	bɛ̏ɛ	-bɛɛ		
938	2	, ла́пка	насеко́мого			, patte (f)	(des oiseaux, des insectes)		GA, LJ				
938	3	ни́жний плавни́к	(грудно́й, брюшно́й, за́дний)			nageoire (f) pectorale, abdominale, anale			GA, GD, LJ				
938	4	колесо́				roue (f)			GJ, LJ				
938	5	, смысл		, meaning		, raison (f)			DJ, LJ				
939	1	, нога́	(от коле́на до ступни́)			jambe (f)							
939	2	голена́стая ла́па	(птицы)			patte (f) échassière							
940	0	, кре́пко сби́тый				, bien préparé	(manioc: bien pilé mais pas trop mou, qui ne colle pas aux mains)						
941	0	лоды́жка				cheville (f)							
943	1	подо́шва ноги́				semelle (f)							
943	2					dessous (m) de patte							
943	3	подо́шва копы́та											
944	0	, парали́тик	(парализо́ванный на о́бе ноги́)			paralytique (m)	(paralysé des deux pieds)						
945	2	спинно́й плавни́к	у чел, жив	dorsal fin (all spines)		nageoire (f) dorsale			LJ	tàadhɛ̏	=taadhɛ		
946	0	, ра́нить себя́		wound ineself		se blesser							
947	0	сам				même			GJ, RC				
948	0	и́стинный		true		véritable							
949	0	, на са́мом де́ле		really		, en réalité							
951	0	скорпио́н		scorpion		scorpion (m)							
952	1	ва́жный		important		important			GJ, LJ				
952	2	краси́вый		beautiful		, joli			LJ				
952	3	мно́го				beaucoup			LJ	và			
953	1	ва́жный		important		important							
953	2	краси́вый		beautiful		, joli							
953	3	мно́го				beaucoup				và			
954	0	дух		, genie		génie (m)	(terme générique)						
955	0	, грипп		fever		, grippe (f)							
957	0	кости́стый	(о ры́бе)			osseux	(poisson)						
958	0	больша́я обезья́на	(вид) с длинным носом	monkey	(spec)	singe (m)	(espèce; ne se trouve plus dans la région)						
960	0	ра́на		wound		, plaie (f)							
961	1	, измени́ться	(в --	transform	(into -	, se métamorphoser	(changer d'aspect)						
961	2	преуспе́ть		succeed		devenir qn	(réussir dans la vie sociale)						
961	3	, увели́чиваться		grow		grandir				kpæ̀ǣ	=kpɛa'		
961	4	развива́ться				se développer	(pays, village)		LJ				
961	5					germer			GA, MA, LJ				
962	0	па́льма		palm-tree	(fructifying oil palm)	palmier (m) à huile							
963	1	камени́стый	(о месте)			rocailleux	(endroit où il y a beaucoup de cailloux)						
963	2	неи́скренний	(о дружбе)			pas franche	(amitié)						
963	3	сло́жный	(о деле)			compliqué	(affaire)						
963	4					, laid							
964	0	хохла́тая кры́са				rat (m) huppé				té, blʌ́ŋ	'te, 'blëng		
965	0	мангу́ст	(вид)	marsh mongoose		mangouste (f) des marais							
966	0					devant	(dans le cadre du gardiennage)						
967	0	, сто́рож				gardien (m)							
968	0	истощённый	(го́лодом, боле́знью; то́лько о лю́дях)			, exténué	(par suite de maladie, famine; se dit uniquement à propos des humains)						
969	0	ма́ска	деревя́нная			masque (m)							
970	0	, кова́рство				ruse (f)							
971	0	хи́трый		sly		rusé							
972	0	, деревя́нная огра́да				, clôture (f) en bois							
973	0	, вприпры́жку	(бежа́ть)			, en sautillant	(courir)						
974	0	, проки́снуть		turn sour		, devenir aigre							
975	0	, сма́зывать	ма́слом	rub		frotter	(avec de l'huile, etc.)						
976	0	ки́слый		sour		aigre							
977	0	отдыха́ть	(весь день)	have a rest		se reposer	(pendant la journée)						
978	0	о́тдых		rest		repos (m)							
979	1	, скрести́	(зе́млю моты́гой, что́бы удали́ть траву́)			, gratter	(la terre avec la houe pour enlever les herbes)						
979	2	рыть		dig		creuser							
980	1	гусь		goose		, sarcelle (f) à oreillons		Netappus auritus	LJ				
980	2	ца́пля				, aigrette (f)			MB, DJ, --LJ				
980	3	ва́льдшнеп							DJ, --LJ				
981	1	дли́ться		last		durer	(prendre beaucoup de temps)		GJ				
981	2	, до́лго жить		grow old		vieillir							
982	0	бана́н	(съедобный в сыром виде)	banana		banane (f)	(terme générique)		LJ				
983	0	зелёная ма́мба	(змея́)	green mamba		mamba (m) vert				dhūɤdhe	dhuödhe		
984	0	кру́глый				rond							
985	0	, бесчу́вственность				, insensibilité (f)							
986	0	, затяжно́й				, prolongé							
987	0	долголе́тие				longévité (f)							
988	1	ма́ска	(облаче́ние ма́ски)			masque (m)	(espèce)						
988	2	, мёртвое те́ло				cadavre (m)			LJ, DJ, SB				
989	0	, привиде́ние	(умершего)	, spirit	(departed)	, esprit (m)	(d'un défunt)			bhɛ̄n zȉi	mɛ -zii		
990	0	дели́ть	(ме́жду --	, distribute	(between --	, distribuer	(entre --		SB				
991	0	война́		war		guerre (f)							
992	0	, я́ма		hole		trou (m)				glȕkpá, glȕdhí	-glukpa, -gludhi		
993	0	, внутри́		inside		, dans le ventre							
994	1	, жир				lard (m)			GJ, --LJ				
994	2								LJ				
995	0	щит				bouclier (m)							
996	0	прави́тель		king		roi (m)							
997	0	, я́ма		hole		trou (m)				glȕ, glȕkpá	-glu, -glukpa		
998	0	ра́дость		joy		joie (f)							
999	0	, клевета́	(кого --			faux témoignage (m)	(contre --						
1000	1	, самостоя́тельность	(нетерпи́мость к помощи или советам)			, courage (m)							
1000	2	зави́довать				jalousie (f)							
1001	0	, работя́щий				, courageux							
1002	0	, солда́т				, soldat (m)				glȕkʌ̄bhɛ̏n	-glukëmɛ		
1003	0	, солда́т				, soldat (m)				glȕgɔ̄bhɛ̏n	-glugɔnmɛ		
1004	1	, я́ма				trou (m)			DJ, LJ	glȕ, glȕdhí	-glu, -gludhi		
1004	2	я́ма для отбро́сов				décharge (f)							
1005	0	вое́нный трофе́й				butin (m) de guerre							
1006	0	, ще́дрость				, générosité (f)			GJ				
1008	0	глубо́кий		deep		profond							
1009	0	, злоде́й		evil man		, malfaiteur (m)							
1010	0	де́рево-ора́кул?		tree		arbre (m) de l'oracle							
1011	1	, пома́диться	(ма́слом, пома́дой, лека́рством)	rub		, se pommader	(avec de l'huile, pommade, médicament)						
1011	2	вытира́ть	(слёзы)			essuyer							
1013	0	, мести́				balayer							
1014	1.1	, уходи́ть из		, abandon		, abandonner	(litt.: toi, va là-bas, quitte moi)		LJ				
1014	1.2	развести́сь	(с --			divorcer	(d'avec --		DJ, LJ				
1014	2.1	, возвраща́ться из		come from		, revenir de			LJ				
1014	2.2	быть ро́дом из		come from		être originaire de			LJ				
1014	3	де́лать то́лько что							LJ				
1015	0	грудь	(муж, жен)			poitrine (f)	(personne)						
1016	0	, свиде́тель	(собы́тия)	witness		témoin (m)							
1017	0	холм		hill		colline (f)							
1018	0	тарака́н		cockroach		, cafard (m)			SB				
1019	0	, бу́йволовая пти́ца				pique-bœuf (m)							
1020	1	зо́лото		gold		or (m)			EF				
1020	2	алма́з							MB, LJ				
1021	0	ца́пля		great white egret		, grande aigrette (f)	(grande taille; tarses et doigts noirs)						
1022	1.1	голова́		head		tête (f)			LJ				
1022	1.2	коне́ц		edge		bout (m)			GA, KD, LJ				
1022	2	те́ма		theme		sujet (m)			LJ				
1022	3	руль				, guidon (m)	(de voiture)		LJ				
1023	1	у				à	(exprime la possession ou la localisation temporaire chez qn)		LJ, GJ, DJ, BE, MG				
1023	2	, от	(ука́зывает, в чью по́льзу и́ли кому́ во вред соверша́ется де́йствие)	for	(indicates who profits or who looses from the action)	, contre	(indique au profit ou au détriment de qui se fait l'action)		DJ, LJ				
1025	1	пиро́га		pirogue		pirogue (f)							
1025	2	маши́на											
1026	1	судья́		judge		juge (m)	(d'un canton)		EF, LJ, CE				
1026	2	вождь дере́вни		chief		chef (m) du village				sɛ́dʌ̄, dhȕutīi, kɔ̀ɔn bhɛ̏n (1), dʌ̄bhɛ̄n (1), pɤ̂dʌ̄bhɛ̏n, dɛ̄ɛn	'sɛdë, -dhuutii, =kɔɔnmɛ, dëmɛ, pödëmɛ, dɛɛn		
1026	3.1					patriarche (m)	(notable de l'ancien temps)						
1026	3.2					notable (m)							
1026	4	, супрефе́кт				, sous-préfet (m)				kúbhádhán			
1027	0	, ползу́чая трава́		"wild bean"		"haricot (m) sauvage"	(buisson ayant des cosses à surface villeuse dont la poussière donne une très forte démangeaison)						
1028	0	оре́х ко́ла		cola nut		, noix (f) de cola							
1029	0	сова́				hibou (m)							
1030	0	, учи́тель		chief		, patron (m)				dʌ̄bhɛ̄n (2)	dëmɛ (2)		
1031	0	пиро́га		pirogue		pirogue (f)							
1032	0	, председа́тель				président (m)							
1033	0	че́реп	(косте́й че́репа)	skull		crâne (m)			GA, MA, LJ				
1034	0	, му́дрость				, sagesse (f)							
1035	0	, цени́ть	(челове́ка, вещь)			, estimer	(personne, chose)						
1036	0					lutte (f)							
1037	1	муж		husband		mari (m)				gɔ̄ɔ̏n	gɔɔn-		
1037	2	зять	(мла́дший брат му́жа)			beau-frère (m) cadet			LJ				
1038	0	, мужско́го по́ла		male		mâle (m)			BE, LJ				
1039	0	ко́локол		bell		cloche (f)							
1040		гриф		pulm-nut vulture		vautour (m) palmiste		Gypohierax angolensis					
1041	1	, виве́рра		african palm civet		civette (f)		Nandinia binotata	YA, SE				
1041	2	, леопа́рд		leopard					BE, MG, LJ, DJ, SB				
1042	0	-сять, -дцать	образует названия десятков от 10 до 90, участвует в образовании числ от 11 до 99	ten		dix-...							
1043	0	заму́жняя же́нщина		married woman		femme (f) mariée				gwāndhē	gwandhe		
1044	0	боре́ц				lutteur (m)							
1046	0	, боро́ться		wrestle		lutter							
1047	0	накова́льня				enclume (f)							
1048	1	мужчи́на		man	(male human)	, garçon (m)	(mâle)						
1048	2	муж		husband		mari (m)				gɔ̀n			
1049	0	господи́н	(уважи́тельное обраще́ние к мужчи́не, ста́ршему и́ли ра́вному по во́зрасту)	mister	(respectful address to a man who is elder or of the same age as the speaker)	monsieur m	(adresse respectueuse à un homme plus âgé ou du même âge)						
